Item,Transaction,Kuantitas
SERBET/LAP PIRING,1,1
PISAU SET GSF,2,1
RICE BUCKET 8.5L,3,2
GELAS SOP BUAH,1,1
KERTAS KADO,2,2
SERBET/LAP PIRING,1,1
SERBET/LAP PIRING,1,2
MASKER DUCKBIL PUTIH,1,1
KITCHEN MONICA 3SSN,1,1
SIKAT SOFA IMPORT,2,1
TEMPAT DONAT PUTIH,1,1
TEMPAT DONAT WARNA,2,1
HANDUK DEWASA,3,1
SPREI MY LOVE 180 30CM,4,1
PAYUNG 16 JARI,5,1
TREMOS INDOGLASS 1000ML,2,1
"OILPOTS STAINLESS 1,3L",3,1
KAPSTOK WARNA,2,1
KORESAN/SERUTAN PENSIL,3,1
TREMOS ELEPHANT,1,1
GELAS CANTEL JEMPOL,2,1
MASKER DUCKBIL HITAM,1,1
RAK AMAZING BY SHENAR,1,1
TIKAR LUMINTU,2,1
CELENGAN SIZE L,3,1
MULTIGRILL PAN HAPPYFUN,1,1
KAOS KAKI SPORT MANSOCK,2,1
KERANJANG PAJERO POLOS,1,2
TALENAN,2,1
SENDOK SOUP LUCKY TANGGUNG,3,1
SUPER BUBLE,4,1
KAOS KAKI SPORT MANSOCK,1,2
TEAPOT SARINGAN,1,1
CANGKIR SET 4 ROSES,2,1
KERTAS KADO,3,1
PEL PELAN GSF,1,1
"RICE BUCKET 10,5L",2,1
BLENDER KAPSUL,1,1
SERBET/LAP PIRING,2,1
KARPET SPONS MURAH,3,1
TEKO VACUM,1,1
MEJA SETRIKA BERDIRI,1,1
MAGIC SPON,1,2
LEMARI GMCC TIREX 4SSN,1,1
TOPLES 16L,1,2
SERBET/LAP PIRING,1,1
PANCI SET 3 WARNA GSF,1,1
KERTAS KADO,2,3
DISPENSER MIYAKO WD190PH,1,1
GELAS CANTEL KOPI,2,1
TOPLES CALISTA JASMIN SET,3,1
sabun cuci piring b-light,4,1
SPONGE PEMBERSIH KERAK,5,1
SENDOK/GARPU  BIASA,6,1
LUNCH BOX MIYAKO,7,1
RAK PIRING STAINLES 2 SSN,8,1
MAGIC SPON,1,3
RAK SEPATU PORTABLE GENEVA 5SN,1,1
RAK PIRING EKONOMI BESAR,2,1
LEMARI GMCC TIREX 4SSN,3,1
VALUE SET LAZIO,1,2
ICIK ICIK PENDEK BESAR,2,1
COOPER AXLO,1,1
KERANJANG PAJERO POLOS,2,1
KURSI ANAK SENDERAN,1,1
KIPAS MEJA KARAKTER WELHOME,1,1
sabun cuci piring b-light,2,1
MEJA BELAJAR IMPORT POLOS,1,1
TABLET LCD,2,1
PAPAN TULIS UK 40 BOLAK BALIK,3,1
SAJADAH TRAVEL JUMBO,4,2
SELIMUT DEWASA,5,2
"OILPOTS STAINLESS 1,3L",1,1
BOTOL MASKY LIONSTAR,1,1
"OILPOTS STAINLESS 1,3L",2,2
LEMARI PIRING ALUMINIUM BUNGKUS KACA HITAM,3,5
HANDUK MERAH PUTIH UK50,4,1
ICIK ICIK PENDEK BESAR,5,1
MEJA SETRIKA BERDIRI,1,1
POMPA BAN MINI,2,1
RAK TV,3,1
KIPAS KARAKTER WELHOME,1,1
PISAU SULTAN,1,1
SIKAT BAJU GAGANG,2,1
SIKAT WC MIKADO,3,1
sabun cuci piring b-light,4,1
VALUE SET LAZIO,1,1
SPREI HOMEMADE 120,1,1
SERBET/LAP PIRING,2,1
KARPET SPONS MURAH,1,1
HANDUK MERAH PUTIH UK70,1,1
HANDUK MERAH PUTIH UK60,2,1
SELIMUT DEWASA,3,1
TIKAR LUMINTU,4,1
PAYUNG PELANGI JUMBO,5,1
JAM DINDING OGANA JUMBO,1,1
JEPITAN BAJU WISA,2,2
KAPSTOK JEMPOL 6 KAIT,1,1
KAPSTOK WARNA,2,1
TAPLAK MEJA EMAS,3,1
MAGIC MOP,4,1
LAMPU AJAIB 18 WATT,5,1
BEDCOVER HAWAII,6,1
HANDUK MICRO FIBER,7,1
SERBET/LAP PIRING,8,1
SUPER BUBLE,1,1
MAGIC SPON,1,2
SPONGE PEMBERSIH KERAK,2,1
TEAPOT WARNA,1,1
MAINAN JUMPING DINO,2,1
MAGICOM MIYAKO 528,1,1
GELAS CANTEL KOPI,1,1
KERTAS KADO,2,1
SIKAT CUCI BAJU,3,1
MAINAN DRUMBAND,4,1
HANDUK BULU KARANG,1,1
KERTAS KADO,2,1
SPONGE PEMBERSIH KERAK,1,3
KOTAK MAKAN PINK,1,1
EMBER 18 ASIAN SUSAN,1,1
EMBER 45 TOSCA NEW,2,1
JEMURAN HANDUK VINODA,3,1
PEL PELAN VINODA,4,1
SIKAT WC NAGOYA,5,1
SAMPAH INJAK,6,1
KERANJANG PAJERO POLOS,1,2
KURSI ANAK SENDERAN,2,1
CARAMEL DOUBLE POLE,3,1
PEMBATAS KERTAS,4,1
GAYUNG STANDAR,5,1
KARPET SPONS MURAH,1,1
KURSI NAPOLY 101,1,2
MULTIGRILL PAN HAPPYFUN,2,1
KURSI ANAK SENDERAN,3,1
SPREI MY LOVE 180 30CM,1,1
TAPLAK MEJA UNGGUL KAYA,2,1
REGULATOR WELHOME,1,1
KOMPOR HC 1 TUNGKU,2,1
SERBET/LAP PIRING,3,1
TEMPAT TISU KOTAK PERSEGI,4,1
TEKO LISTRIK LYQ,1,1
KIPAS MEJA KARAKTER WELHOME,1,1
SELIMUT SALUR,1,1
TATAKAN KOMPOR KAKI 4,2,1
KUNINGAN KOMPOR,3,2
KASUR GANDER TEBAL,1,1
TAPLAK KULKAS,1,1
sabun cuci piring b-light,2,4
TEAPOT WARNA,1,1
RAK SEPATU PORTABLE GENEVA 5SN,2,1
PENGKI CAPUCCINO,1,1
MINI FAN LED,2,1
KAOS KAKI SPORT MANSOCK,1,1
BOTOL MY BOTLE,1,1
SPREI HOMEMADE 120,1,1
RAK RSTK 4 SSN TABITHA,1,2
RAK PIRING RPK 2SSN,1,1
HANDUK MERAH PUTIH UK50,2,2
RAK SUSUN PLUTO,3,1
KAOS KAKI SPORT MANSOCK,1,2
PAYUNG 16 JARI,2,1
LEMARI LS2P KACA,1,1
BOTOL HYDRO LIONSTAR,1,1
GAYUNG STANDAR,1,1
MAGICOM MIYAKO 528,2,1
KAOS KAKI SPORT MANSOCK,3,1
KAOS KAKI SPORT MANSOCK,1,2
MINYAK KITA 1L,2,1
BONCENGAN ROTAN TANPA LILITAN,1,1
SANDAL SWALLOW BSR,2,1
MAINAN YOYO PUTAR,3,1
BATANG KORDEN 1.5M,1,1
EMBER 45 TOSCA NEW,1,1
GAYUNG STANDAR,2,2
TREMOS SOLARIS LION STAR,3,1
KAOS KAKI SPORT MANSOCK,1,1
CANGKIR SET 4 ROSES,1,1
KERTAS KADO,1,2
KAOS KAKI SPORT MANSOCK,1,1
KANEBO FIT,2,1
KAPSTOK WARNA,3,1
KERANJANG PAJERO WARNA,1,1
PANCI EAGLE 26 SARANGAN,2,1
MAINAN PAPAN TULIS KODOK,3,1
MEJA SETRIKA DUDUK,4,1
HANDUK MERAH PUTIH UK50,5,1
KAOS KAKI SPORT MANSOCK,1,3
RAK RSTK 4 SSN TABITHA,1,1
RAK SEPATU PORTABLE GENEVA 5SN,1,1
KAOS KAKI SPORT MANSOCK,2,1
TEMPAT PENSIL CAS 2218,1,2
SPONGE PEMBERSIH KERAK,1,4
POMPA BAN MINI,2,2
REGULATOR DESTEC PANDOM METER,1,1
HANGER KAWAT WARNA,2,2
GAYUNG PANJANG,3,1
BONEKA BARBIE 9916A,1,1
WAJAN UK 14,2,1
CANGKIR LEPEK ROSE,3,1
KANEBO INNOVA KCL,1,2
KERANJANG PAJERO WARNA,1,1
SENDOK SOUP LUCKY TANGGUNG,2,1
BOTOL MY BOTLE,1,1
TEAPOT SARINGAN,1,3
HANDUK MERAH PUTIH UK70,2,2
KASUR GANDER TEBAL,3,1
LEMARI SEPATU  ALUMINIUM FULL KACA,1,1
GELAS BRIMINGHAM,1,1
JEMURAN POPOK 20 STIK,2,1
TALENAN,3,1
TOPLES NASTAR CAVEL,1,1
PAYUNG 16 JARI,1,2
PIRING JAGO,2,1
KAOS KAKI SPORT MANSOCK,1,1
MOBIL MONSTER TARIK,1,1
MAINAN JUMPING DINO,2,2
RAK RSTK 4 SSN TABITHA,1,1
KERTAS KADO,2,1
SUPER BUBLE,3,1
KERTAS KADO,1,1
VALUE SET LAZIO,2,1
TEMPAT SABUN PASIFIK,1,1
TERMOS KOPI,1,1
KAOS KAKI SPORT MANSOCK,1,1
PANCI KUAH AXLO 22CM,1,1
KAPSTOK JEMPOL 6 KAIT,2,1
KANEBO INNOVA KCL,1,4
MAWAR LAUNDRY REFILL,2,1
SERBET/LAP PIRING,3,1
SARUNG GAJAH DUDUK ASIA,1,30
KAOS KAKI SPORT MANSOCK,3,1
SERBET/LAP PIRING,1,1
TAPLAK MEJA MAKAN,2,1
TAPLAK KULKAS,3,1
TEFLON MAXIM 22,1,1
HANDUK MERAH PUTIH UK70,1,1
CETAKAN MARTABAK 8 LUBANG SUGGO,2,1
GUNTING BESAR,3,1
SPREI HOMEMADE 120,1,1
PAYUNG 16 JARI,2,2
SUPER BUBLE,3,1
KAOS KAKI SPORT MANSOCK,1,1
BOTOL HYDRO LIONSTAR,1,1
TEFLON HCM 22CM,1,1
KAPSTOK JEMPOL 6 KAIT,1,3
SETRIKA MASPION EX1000,1,1
KESED 5D DIATOMITE,2,1
MAGICOM MIYAKO MCM 509,1,1
KAOS KAKI SPORT MANSOCK,2,1
KAOS KAKI SPORT MANSOCK,1,3
BOTOL RUSA TALI PANJANG,1,1
BOTOL MY BOTLE,2,2
MASKER DUCKBIL HITAM,1,1
KERANJANG PAJERO WARNA,1,1
KARPET METERAN,1,2
MAWAR LAUNDRY REFILL,2,2
KIPAS KARAKTER WELHOME,1,1
PISAU SULTAN,2,1
CELANA KODOK BAYI,1,1
SEMPOA 010122,1,1
"RICE BUCKET 10,5L",1,1
SPREI LADY ROSE 160X20,1,1
SEROK JUMBO,2,1
JEPITAN BAJU WISA,3,1
WATER PUMP GALON,1,1
MAINAN DISPENSER DUS,1,1
SERBET/LAP PIRING,1,2
GIGITAN BAYI,2,1
TEFLON MAXIM 22,1,1
BOTOL MY BOTLE,2,1
KAOS KAKI SPORT MANSOCK,1,1
RAK TV,1,1
KAOS KAKI SPORT MANSOCK,1,1
KAOS KAKI SPORT MANSOCK,1,1
TEMPAT BERAS 12 LTR,1,1
SPREI HOMEMADE 120,1,1
TEFLON GSF 24CM,1,1
KURSI NAPOLY 102,1,10
PAYUNG PELANGI JUMBO,1,1
JEPITAN BAJU WADAH,1,1
RAK TV,2,1
KASUR LANTAI PALEMBANG,1,1
POMPA GALON ELEKTRIK GSF,2,1
RAK SUSUN LIBRA,3,1
KOTAK MAKAN IMPORT,1,1
CELENGAN SIZE S,2,1
MAINAN DISPENSER DUS,3,1
MAINAN SEPEDA V05,1,1
MAINAN DISPENSER DUS,2,1
BATRAI MAXWATT,3,3
MAGICOM MIYAKO 838,1,1
KAOS KAKI SPORT MANSOCK,1,2
KAOS KAKI SPORT MANSOCK,1,3
BOTOL HYDRO LIONSTAR,1,1
TOPRON,1,1
KERANJANG PAJERO WARNA,1,1
KIPAS TANGAN GRADASI,2,1
KOTAK MAKAN PINK,3,1
HANDUK MERAH PUTIH UK70,4,1
HANDUK MERAH PUTIH UK50,5,2
HANDUK DEWASA,6,1
KAOS KAKI SPORT MANSOCK,7,5
SERBET/LAP PIRING,8,1
MAWAR LAUNDRY BOTOL,9,1
BAK MANDI BAYI,10,1
KASUR GANDER TEBAL,1,1
MAINAN BEBEK INDUK N 3 ANAK,2,1
KIPAS DINDING WELHOME 1663E,3,1
JAM DINDING OGANA KALIGRAFI,4,1
SERBET/LAP PIRING,1,1
TAPLAK MEJA EMAS,2,1
KAOS KAKI SPORT MANSOCK,1,1
KORESAN/SERUTAN PENSIL,1,1
WATER PUMP GALON,1,1
"OILPOTS STAINLESS 1,3L",2,3
GELAS CANTEL POLOS JUMBO,3,2
MULTIGRILL PAN HAPPYFUN,4,1
SARUNG BANTAL GULING LADY ROSE,5,1
SARUNG BANTAL GULING VITO,6,1
PANCI EAGLE 22 SARANGAN,1,1
WAJAN UK 24,1,1
KASUR LANTAI PALEMBANG,1,1
TAPLAK KULKAS,1,1
PIPET OBAT BAYI,2,1
sabun cuci piring b-light,3,2
MAINAN DISPENSER DUS,4,2
PIN ANTI NYAMUK,5,2
KIPAS DINDING WELHOME 1663E,1,1
PENGKI CAPUCCINO,2,1
SIKAT BAJU GAGANG,3,1
MAINAN DISPENSER DUS,4,1
TREMOS INDOGLASS 750ML,1,1
GEMBOR 9L,1,1
sabun cuci piring b-light,2,1
TOPLES ODATE BUNGA,3,2
TEMPAT SAMPAH KARAKTER,4,1
MAINAN DISPENSER DUS,5,1
GELAS CANTEL KOPI,1,2
KANEBO INNOVA KCL,2,1
TOPLES CALISTA JASMIN SET,1,1
HANDUK MERAH PUTIH UK70,1,1
GELAS BRIMINGHAM,2,1
PANCI SUSU TUTUP 16,1,1
MAINAN DISPENSER DUS,2,1
KAOS KAKI SPORT MANSOCK,1,6
TEMPAT SAMPAH SENORITA KECIL,2,2
VALUE SET LAZIO,3,2
TEMPAT TISU KOTAK PERSEGI,4,1
TEMPAT TISU KOTAK PANJANG,5,1
GELAS JUS PORTO,1,1
MAINAN TRUK TTP 08,2,1
KERTAS KADO,1,1
KIPAS DINDING WELHOME 1663E,1,1
TALENAN KAYU KCL,2,1
HANDUK MERAH PUTIH UK60,3,1
HANGER WARNA NAGAKO,1,2
SIRUP ABC DUS,1,1
GELAS MUG TTP 1 WARNA,2,1
MINYAK KITA 1L,1,1
KAOS KAKI SPORT MANSOCK,2,1
BOLA GAMBAR,1,1
PANCI EAGLE 22 SARANGAN,2,1
TEROMPET,3,1
MINYAK KITA 1L,4,3
BOTOL HYDRO LIONSTAR,1,1
ALAT PEMBERSIH BOTOL,2,1
BOTOL MY BOTLE,3,1
MAINAN DISPENSER DUS,4,1
MAINAN COOKING 7015,5,1
REGULATOR DESTEC PANDOM METER,1,1
SETRIKA MASPION EX1000,1,1
TEMPAT SAMPAH KARAKTER,1,1
MAINAN DISPENSER DUS,2,1
KAOS KAKI SPORT MANSOCK,3,1
MEJA BELAJAR IMPORT POLOS,1,1
SPREI HOMEMADE 120,1,1
TOPLES TONAM,2,1
PANCI KUAH AXLO 22CM,3,1
PANCI DANDANG 18CM,1,1
BOTOL HYDRO LIONSTAR,2,1
MASKER DUCKBIL HITAM,1,1
RAK COSMIC 4 SSN,1,1
MAINAN TRUK DT 9092,2,1
KIPAS TANGAN GRADASI,1,1
MAINAN PISTOL AIR,2,1
KOPER POLO 24 INCH,1,1
PANCI SUSU TUTUP 16,1,1
DINGKLIK KAYU TINGGI,2,1
MANGKOK CANTIK SOVENIR,1,5
HANGER WARNA NAGAKO,2,1
HANDUK DEWASA,1,1
SELIMUT DEWASA,2,1
MAINAN ICE CREAM LI,1,1
KIPAS WELHOME BERDIRI 1681,1,1
MAINAN RING DONAT 808,1,2
MAINAN BUAH 506,2,2
MAINAN BEBEK BEBEKAN,3,1
BUBLE TEROMPET,4,1
MEJA BELAJAR IMPORT POLOS,1,1
TREMOS ELEPHANT,2,1
BOTOL RUSA TALI PANJANG,3,1
CELENGAN SIZE S,4,1
MAINAN TRUK TTP 777,1,1
LAMPU BELAJAR REIDA BONEKA,2,1
LAMPU LEED 5 WATT,3,1
KERANJANG LAUNDRY ORCHID,4,1
SAMBUNGAN KRAN,1,1
PULPEN STANDART,2,1
KAOS KAKI SPORT MANSOCK,3,1
JEMURAN POPOK 30 LION STAR,1,1
TREMOS PENCET AIR POT 2L,2,1
MAINAN MAGICOM,1,1
PANCI GORENG SERBAGUNA GSF,1,1
MEJA BELAJAR IMPORT POLOS,1,1
RAK SUSUN LIBRA,2,1
TEMPAT BUMBU ISI 4 UK M,3,1
HANGER KAWAT WARNA,1,1
TREMOS SOLARIS LION STAR,2,1
BOTOL RUSA TALI PANJANG,3,1
SAMBUNGAN KRAN,4,1
ULTRAMOP,1,1
BOX 27 SL,1,1
JAM DINDING OGANA KALIGRAFI,1,1
BATU BATRAI DYNAMAX,2,1
KAPSTOK WARNA,3,2
WAJAN KUPING ENAMEL,4,1
JEMURAN HANDUK VINODA,5,1
JAM VINODA BIASA,2,1
BATU BATRAI DYNAMAX,3,1
PANCI SUSU TUTUP 16,4,1
BANGKU BAKSO HITAM TABITA,5,3
KOMPOR HC 1 TUNGKU,6,1
TOPLES KACA 700ML,7,1
KERANJANG SAMPAH FORTUNA,8,2
SERBET/LAP PIRING,1,1
TEMPAT SENDOK OSAKA,1,1
TIMBANGAN KUE GSF DIGITAL 4505,1,1
BATRAI MAXWATT,2,2
KAOS KAKI SPORT MANSOCK,1,1
MAINAN FOOD 2429,1,1
MAINAN BUAH 506,2,1
KAOS KAKI SPORT MANSOCK,1,1
KASUR LANTAI PALEMBANG,1,2
TREMOS SOLARIS LION STAR,1,1
SELIMUT DEWASA,1,5
TOPRON,2,4
SENDOK/GARPU  BIASA,3,2
SENDOK/GARPU BATIK,4,1
MAWAR LAUNDRY BOTOL,5,2
SOFA MINIMALIS,6,1
KAOS KAKI SPORT MANSOCK,7,10
GELAS CANTEL POLOS JUMBO,1,2
LEMARI PIRING ALUMINIUM 1P BAWAH,1,1
KAPSTOK WARNA,2,1
KAPSTOK NAGAMAS 8 KAIT,3,1
KAOS KAKI SPORT MANSOCK,4,1
JEMURAN HOLDING TABITHA 30 STIK,1,2
BAJU BAYI OBLONG/KODOK,1,2
LAMPU LEED 5 WATT,2,1
GENDONGAN DACHI DEPAN BONEKA,3,1
HANDUK MERAH PUTIH UK50,4,1
LEMARI SINBAK KARAKTER+KACA,5,1
BANTAL/GULING MAHKOTA MERAH,6,2
BANTAL/GULING KARAKTER,7,2
KACAMATA RENANG,8,1
TIKAR ELRESAS,1,2
DINGKLIK LION STAR,1,1
"OILPOTS STAINLESS 1,3L",1,2
EMBER WARNA UNION,1,1
GAYUNG STANDAR,2,1
HANDUK MICRO FIBER,1,1
MAGICOM MIYAKO 528 SB,1,1
TREMOS INDOGLASS 750ML,1,1
BELLAROSA COKLAT DREAM,1,1
KASUR GANDER TEBAL,1,1
BANTAL/GULING KARAKTER,2,1
KAPSTOK NAGAMAS 8 KAIT,1,2
KARPET METERAN,1,2
MAINAN ANAK CONGKLAK,2,50
KARPET METERAN,1,3
EMBER 40L HITAM PAIL UKIR,2,1
TEMPAT DONAT WARNA,1,3
TEKO SET JAGO,2,1
KERANJANG PAJERO WARNA,1,1
TEMPAT SAMPAH KARAKTER,2,1
KARPET SPONS MURAH,3,2
WAFER TANGO,4,2
PENGHAPUS,5,1
KUDA NEW,6,1
BOLA MANDI 25,7,1
JEMURAN POPOK 30 LION STAR,8,1
BOTOL RUSA TALI PANJANG,9,1
PEL PELAN NAGOYA,10,1
MAINAN SQUISY KARET,11,1
KARPET SPONS MURAH,1,1
MEJA SETRIKA BERDIRI,1,1
MAINAN SQUISY KARET,1,2
MAINAN SQUISY KARET,1,1
MAINAN DISPENSER DUS,1,2
MAINAN SQUISY KARET,1,2
RAK AMAZING BY SHENAR,1,1
TAPLAK KULKAS,2,1
PENSIL 2B SATUAN BIRU,1,1
PENA GEL YOKER SATUAN,2,1
PENGHAPUS,3,2
PENA GEL YOKER SATUAN,1,1
BOTOL MY BOTLE,1,1
KESED CENDOL,1,4
AQUAMARINE,1,1
KAOS KAKI SPORT MANSOCK,1,5
KASUR GANDER TEBAL,1,1
STOP KONTAK 4 LUBANG,2,1
GELAS RT KEMBANG,1,2
TIMBANGAN BADAN GSF 2125,1,1
KURSI ANAK SENDERAN,1,1
RANTANG 4 SSN PLASTIK CAP JAGO,1,1
TREMOS ELEPHANT,1,1
KAOS KAKI SPORT MANSOCK,2,2
PENGKI CAPUCCINO,3,1
BOTOL KACA DUS,1,1
HANDUK DEWASA,1,1
PEL PELAN VINODA,2,1
"RICE BUCKET 10,5L",1,1
TOPLES NASTAR CAVEL,1,1
TEKO SET JAGO,2,1
GUNTING KUKU BESAR,1,1
PULPEN STANDART,2,1
MAINAN SQUISY KARET,3,1
TREMOS SOLARIS LION STAR,4,1
DINGKLIK KAYU TINGGI,1,1
REGULATOR DESTEC PANDOM METER,1,1
MAINAN MOBIL KGP 69,2,1
CRAYON SET 208,3,1
CRAYON PUTER PANJANG,4,1
MAINAN MOBIL PALWAL,5,1
MAINAN SQUISY KARET,6,1
BOTOL HYDRO LIONSTAR,1,1
MAINAN SQUISY KARET,1,2
LAMPU EMERGENCY CERDAS,1,2
REGULATOR QUANTUM+PANDOM,2,1
BATANG KORDEN 1M,1,2
MAINAN SQUISY KARET,2,3
TREMOS INDOGLASS 1000ML,1,1
MAINAN SQUISY KARET,2,1
MANGKOK PLASTIK CAP AYAM,3,1
TEMPAT DONAT WARNA,4,2
CRAYON SET 208,1,1
BLENDER COSMOS 282,1,1
PANCI GORENG SERBAGUNA GSF,1,1
BOTOL RUSA TALI PANJANG,1,1
BOTOL RUSA TALI PANJANG,1,1
FRYPAN SET PANCI,2,1
KAOS KAKI SPORT MANSOCK,3,1
MAINAN SQUISY KARET,4,1
MAGIC MOP,1,1
PULPEN X DATA SATUAN,1,12
PENA GEL YOKER SATUAN,2,12
PENSIL 2B SATUAN BIRU,3,12
REGULATOR PLUS SELANG MPU,4,1
SEPEDA SAPI,1,1
TOPRON,1,1
MAINAN SQUISY KARET,2,1
PENA GEL YOKER SATUAN,3,2
WAFER TANGO,4,2
DOUBLE PAN HAPPY CALL,1,1
MAINAN DISPENSER DUS,1,1
BONCENGAN ROTAN TANPA LILITAN,1,1
KAPSTOK NAGAMAS 8 KAIT,1,1
"OILPOTS STAINLESS 1,3L",2,1
SENDOK/GARPU BATIK,3,1
MAINAN YOYO PUTAR,1,2
PIANIKA MELODICA,1,3
BOLA MANDI 25,2,1
MAINAN PISTOL LG 10,3,1
sabun cuci piring b-light,4,1
KERANJANG PAJERO WARNA,5,2
WAFER TANGO,1,1
RAK RSTK OYAMA,1,1
KAOS KAKI SPORT MANSOCK,2,2
RAK COSMIC 3SSN ABU,1,1
VALUE SET LAZIO,1,1
TRUK  AK 05,1,1
MAINAN FRESH FRUIT DORONG,2,1
BOTOL MASKY LIONSTAR,1,1
SANDAL INKAYANI 1005 BAIM BABY,2,1
BOTOL HYDRO LIONSTAR,3,1
MAINAN HAVE FUN 832,1,1
KERTAS KADO,2,1
TRUK AK 02,3,1
BLENDER KAPSUL,1,1
PANCI KUAH AXLO 22CM,2,1
JAM DINDING OGANA KALIGRAFI,1,1
BATU BATRAI DYNAMAX,2,1
KOTAK MAKAN PINK,3,1
TAPLAK MEJA UNGGUL KAYA,4,1
RACUN TIKUS,1,5
PAYUNG PELANGI JUMBO,1,1
PENSIL 2B SATUAN BIRU,1,12
PENA GEL YOKER SATUAN,1,7
DINGKLIK KAYU TINGGI,2,1
MULTIGRILL PAN HAPPYFUN,1,1
BOTOL RUSA TALI PANJANG,1,1
HANDUK BULU KARANG,1,1
MAINAN SQUISY KARET,1,1
SAPU TEPES,1,1
BOTOL ENJOYLIFE,1,1
SARINGAN TEH TANGGUNG,2,1
WALLPAPER DAPUR 5M,1,1
BOTOL MY BOTLE,1,1
PISAU STENLIS BUAH,2,1
GUNTING KUKU BESAR,1,1
RACUN TIKUS,2,3
MAINAN SQUISY KARET,1,1
BOTOL RUSA TALI PANJANG,1,3
PULPEN X DATA SATUAN,2,12
JAM DINDING VINODA,1,2
JEMURAN POPOK 30 LION STAR,1,1
MAINAN SQUISY KARET,2,2
TIMBANGAN BADAN GSF 2125,3,1
WAFER TANGO,1,1
PEMBATAS KERTAS,2,1
PENGHAPUS,3,1
TREMOS LION STAR CORONA,1,1
PENUTUP MAKANAN SILICONE,1,2
MANGKOK JAGO TOYOKI,1,1
MANGKOK DINASTY 7",2,1
MANGKOK 8 HATI,3,6
LEMARI PLASTIK 4SSN NAPOLLY,4,1
PAYUNG 16 JARI,5,1
JEMURAN MENARA SHENAR,6,1
HANDUK MERAH PUTIH UK70,1,1
MAINAN YOYO PUTAR,1,1
BUKU GAMBAR,2,1
KERANJANG PAJERO WARNA,1,2
GELAS CANTEL KOPI,2,1
LEMARI PLASTIK 4SSN NAPOLLY,1,2
"OILPOTS STAINLESS 1,3L",2,2
RACUN TIKUS CAIR,3,5
LAMBAR KACA,1,2
MANTEL CERIA,2,1
HANGER KAWAT WARNA,3,3
BUSA INOAC 160*30,1,1
MEJA SETRIKA BERDIRI,1,1
RAK LACI KOSMETIK,1,1
KORESAN/SERUTAN PENSIL,2,1
PEMBATAS KERTAS,3,2
PENGHAPUS,4,1
KOMPOR MIYAKO 202CE,1,1
TOPLES KACA 700ML,2,1
KAOS KAKI SPORT MANSOCK,3,2
BOX CB 55,1,1
BOX 156 SL,2,1
SAPU TEBAH,1,1
PIRING ROTAN PLASTIK,1,4
SPREI BONITA 160X20,1,2
SPREI CALIFORNIA140X20,2,1
KAOS KAKI SPORT MANSOCK,1,1
KAOS KAKI SPORT MANSOCK,1,2
KAPSTOK NAGAMAS 8 KAIT,1,1
WAJAN UK 20,1,1
REGULATOR DESTEC PANDOM METER,1,1
SARINGAN TEH KECIL,2,1
MAINAN YOYO PUTAR,1,1
JEMURAN HOLDING TABITHA 30 STIK,1,1
BANTAL/GULING KARAKTER,2,7
TEMPAT SABUN PASIFIK,1,1
MANTEL CERIA,2,1
KESED CENDOL,1,2
TOPLES PUZZLE SET,1,1
KAOS KAKI SPORT MANSOCK,1,1
WATER PUMP GALON,1,1
TEMPAT BUMBU ISI 3 UK L,3,1
IRUS TANGGUNG JAGUNG,4,1
BANTAL/GULING KARAKTER,1,2
BOTOL MY BOTLE,1,1
KAOS KAKI SPORT MANSOCK,2,2
PENGHAPUS,3,1
KASUR GANDER TEBAL,1,1
MEJA SETRIKA BERDIRI,1,1
BOTOL HYDRO LIONSTAR,1,2
BOTOL KACA LUCKYDAY,2,1
KUDA NEW,1,1
RAK SUSUN LIBRA,1,1
KIPAS DINDING WELHOME 1663E,1,1
TREMOS LION STAR CORONA,1,1
"OILPOTS STAINLESS 1,3L",2,1
TEFLON GSF 24CM,3,1
SIKAT WC MIKADO,4,2
KARPET SPONS MURAH,5,1
KAOS KAKI SPORT MANSOCK,6,1
JAM VINODA BIASA,1,1
BATU BATRAI DYNAMAX,2,1
TATAKAN MESIN CUCI+KULKAS,3,1
BLENDER MIYAKO 152 PF,4,1
KARPET SPONS MURAH,1,3
BANGKU BAKSO HITAM TABITA,2,4
BOTOL RUSA TALI PANJANG,1,1
BUSA ROYAL 160x30,1,1
BANTAL GULING CANON,2,1
MAINAN BATTLE GAME,1,1
TOPRON,1,1
TEMPAT SAMPAH KARAKTER,2,1
MAINAN BATTLE GAME,1,1
KUDA NEW,1,1
JAM VINODA JUMBO,1,1
MANGKOK SOVENIR+TAS,1,250
MANGKOK CANTIK SOVENIR,2,50
LEMARI ALUMINIUM POLOS PUTIH,1,1
RAK SEPATU PORTABLE GENEVA 5SN,2,1
SPREI WATERPROOF 180,1,1
KAOS KAKI SPORT MANSOCK,2,1
PULPEN X DATA SATUAN,1,12
TIMBANGAN BADAN GSF 2125,1,1
BATU BATRAI DYNAMAX,2,2
PULPEN X DATA SATUAN,3,12
KOPER 24'',1,1
SEMIR BLACK MAGIC,2,1
KAOS KAKI SPORT MANSOCK,3,1
SAMBUNGAN KRAN,1,2
KAOS KAKI SPORT MANSOCK,2,1
BANTAL CINTA,1,1
HANDUK BULU KARANG,1,1
KERTAS KADO,2,1
BONCENGAN ROTAN TANPA LILITAN,1,1
BOTOL RUSA TALI PANJANG,1,1
BOTOL MY BOTLE,2,1
SETRIKA COSMOS 3120 N,1,1
PISAU SET MURAH,2,1
